dmu,value
Luxembourg_2016,NA
Latvia_2016,NA
Moldova_2016,4.24
Mexico_2016,NA
North Macedonia_2016,NA
Malta_2016,NA
Montenegro_2016,NA
Mongolia_2016,3.98
Martinique_2016,NA
Mauritius_2016,1.45
Malaysia_2016,NA
Nicaragua_2016,NA
Netherlands_2016,0.567
Norway_2016,NA
New Zealand_2016,NA
Oman_2016,NA
Panama_2016,NA
Peru_2016,NA
Philippines_2016,NA
Poland_2016,NA
Puerto Rico_2016,NA
Portugal_2016,NA
Qatar_2016,NA
Reunion_2016,NA
Romania_2016,1.19
Russia_2016,NA
Serbia and Montenegro_2016,NA
Singapore_2016,NA
El Salvador_2016,NA
Serbia_2016,NA
Sao Tome and Principe_2016,NA
Suriname_2016,NA
Slovakia_2016,NA
Slovenia_2016,NA
Sweden_2016,NA
Seychelles_2016,NA
Thailand_2016,2.58
Tajikistan_2016,NA
Turkmenistan_2016,NA
Trinidad and Tobago_2016,NA
Tunisia_2016,NA
Turkey_2016,NA
Ukraine_2016,NA
Uruguay_2016,NA
United States_2016,NA
USSR_2016,NA
Uzbekistan_2016,NA
Saint Vincent and the Grenadines_2016,NA
Venezuela_2016,NA
United States Virgin Islands_2016,NA
Yugoslavia_2016,NA
South Africa_2016,NA
